APN,RSO Year,Address,City,Zip,RSO Units,Prior Council District,Council District,Land Use Code,Unit Range,Latitude,Longitude
7458018040,2019,1214 S ALMA ST APT 10,LOS ANGELES,90731.0,1,15,15.0,010C,1 unit,33.73299120000001,-118.2986832
7458019004,2019,1316 S ALMA ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.7319783,-118.2986554
7458019005,2019,1310 S ALMA ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.7321493,-118.2987707
7458019006,2019,983 W 13TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7384064,-74.0014326
7458019007,2019,972 W 14TH ST,LOS ANGELES,90731.0,6,15,15.0,500,5-10 units,40.7423028,-74.0085924
7458019008,2019,971 W 13TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7384064,-74.0014326
7458019010,2019,965 W 13TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7458019011,2019,956 W 14TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7423028,-74.0085924
7458019014,2019,945 W 13TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.741545,-74.0084558
7458019016,2019,943 W 13TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.741545,-74.0084558
7458019021,2019,900 W 14TH ST APT 8,LOS ANGELES,90731.0,10,15,15.0,500,5-10 units,40.7423028,-74.0085924
7458019024,2019,1323 S MEYLER ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7320668,-118.2971303
7458020002,2019,1330 S LELAND ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.731875,-118.3008898
7458020003,2022,1322 S LELAND ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7320115,-118.3009193
7458020004,2019,1302 S LELAND ST,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,33.732241,-118.3009649
7458020007,2019,1072 W 14TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7391413,-74.0010705
7458020008,2019,1073 W 13TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7384064,-74.0014326
7458020014,2019,1049 W 13TH ST,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,40.7384064,-74.0014326
7458020017,2019,1034 W 14TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7391413,-74.0010705
7458020024,2019,1323 S ALMA ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.731935,-118.299294
7458020025,2019,1319 S ALMA ST APT 4,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,33.7320527,-118.2993052
7458020026,2019,1311 S ALMA ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.732161,-118.299293
7458021011,2019,1165 W 13TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7458021014,2019,1150 W 14TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7391413,-74.0010705
7458021021,2019,1123 W 13TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7384064,-74.0014326
7458021022,2019,1110 W 14TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,40.7391413,-74.0010705
7458021023,2019,1331 S LELAND ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,33.7318639,-118.301513
7458021024,2019,1323 S LELAND ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7320009,-118.301498
7458022001,2019,1440 S WALKER AVE,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,35.3491355,-97.52104810000002
7458022021,2019,1439 S LELAND ST,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,33.7308229,-118.3014012
7458022023,2019,1423 S LELAND ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7310917,-118.3014577
7458022026,2019,1403 S LELAND ST,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,33.73137,-118.3014196
7458023001,2019,1086 W 15TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,41.8619001,-87.65401279999999
7458023005,2019,1412 S LELAND ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7312751,-118.3009971
7458023010,2019,1065 W 14TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7423028,-74.0085924
7458023011,2019,1056 W 15TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,41.8618522,-87.65287479999999
7458023017,2019,1030 W 15TH ST,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,41.8618641,-87.6521515
7458023019,2019,1024 W 15TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,41.8618669,-87.65198459999999
7458023023,2019,1435 S ALMA ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.7309369,-118.2993013
7458023024,2019,1427 S ALMA ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7310279,-118.2992788
7458023027,2019,1021 W 14TH ST,LOS ANGELES,90731.0,6,15,15.0,500,5-10 units,40.7423028,-74.0085924
7458025012,2019,1621 S CABRILLO AVE,LOS ANGELES,90731.0,6,15,15.0,500,5-10 units,33.7292678,-118.2948793
7458025014,2019,806 W 17TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7597678,-117.8758555
7458025015,2019,820 W 17TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7446745,-74.0082524
7458025016,2019,824 W 17TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7446745,-74.0082524
7458025017,2019,834 W 17TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7446745,-74.0082524
7458025019,2019,844 W 17TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7446745,-74.0082524
7458026003,2019,1176 W 16TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7439949,-74.008393
7458026021,2019,1127 W 15TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,41.8613641,-87.6552189
7458026026,2019,1501 S LELAND ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.7304648,-118.3015269
7459002004,2019,1436 W 9TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,34.0495684,-118.2710354
7459002006,2019,1426 W 9TH ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,34.0495498,-118.2709918
7459002007,2023,1420 W 9TH ST,LOS ANGELES,90732.0,1,15,15.0,400,1 unit,34.049574,-118.2709285
7459002008,2019,1416 W 9TH ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,34.0495339,-118.2708769
7459002022,2019,809 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,1210,2 units,33.7367192,-118.3079518
7459002050,2019,817 S AVERILL AVE,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,33.7364572,-118.3080223
7459003007,2019,1006 S WEYMOUTH AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7351633,-118.30942
7459003008,2019,934 S WEYMOUTH AVE,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,33.735302,-118.3094296
7459003009,2019,930 S WEYMOUTH AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7354846,-118.3094217
7459003011,2019,1445 W 9TH ST,LOS ANGELES,90732.0,6,15,15.0,500,5-10 units,34.0503064,-118.2714703
7459003012,2019,1443 W 9TH ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,34.0503014,-118.2714593
7459003025,2019,1435 W 9TH ST,LOS ANGELES,90732.0,5,15,15.0,500,5-10 units,34.0502814,-118.2714151
7459004013,2019,902 S HARBOR VIEW AVE,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,33.7359502,-118.3084381
7459004023,2019,915 S AVERILL AVE,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,33.7357908,-118.3079979
7459004024,2019,903 S AVERILL AVE,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,33.7359788,-118.3079574
7459005008,2019,1136 S WEYMOUTH AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7338544,-118.3092975
7459005013,2019,1241 S AVERILL AVE,LOS ANGELES,90732.0,3,15,15.0,200,3-4 units,33.7326439,-118.3081646
7459005019,2019,1151 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7335314,-118.3080436
7459005020,2021,1147 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,33.7336297,-118.3080368
7459005021,2019,1139 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,33.7337813,-118.3079504
7459006005,2019,1420 LE GRANDE TER,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7319512,-118.3087555
7459006010,2019,1458 LE GRANDE TER,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7311743,-118.3079979
7459006016,2019,1331 S AVERILL AVE,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,33.7318894,-118.3080317
7459006017,2019,1321 S AVERILL AVE,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,33.7320416,-118.3079805
7459006018,2019,1315 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7321722,-118.3081013
7459006019,2019,1409 W 13TH ST,LOS ANGELES,90732.0,5,15,15.0,500,5-10 units,40.7384064,-74.0014326
7459006021,2019,1417 W 13TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459007003,2019,1428 SUNNYSIDE TER,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,,
7459008011,2019,1501 SUNNYSIDE TER,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,40.6144237,-74.0997819
7459008012,2019,1455 SUNNYSIDE TER,LOS ANGELES,90732.0,2,15,15.0,200,2 units,,
7459012010,2019,1331 W 15TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,41.8612889,-87.6597381
7459012013,2019,1541 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7299452,-118.3058108
7459012016,2019,1515 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7303443,-118.3059003
7459012018,2019,1505 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7304973,-118.3058076
7459013005,2019,1412 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7312591,-118.3074956
7459013009,2024,1356 W 15TH ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,41.8619156,-87.66037109999999
7459013016,2019,1333 W 14TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7391413,-74.0010705
7459013019,2019,1314 W 15TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,41.8621027,-87.6596435
7459013020,2019,1431 S PATTON AVE,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.7309855,-118.305899
7459014006,2019,1385 W 13TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459014017,2019,1335 W 13TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459014019,2019,1325 W 13TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,41.8650546,-87.6605246
7459014021,2019,1331 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7319089,-118.3058515
7459015001,2019,1372 W 13TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,40.7384064,-74.0014326
7459015003,2019,1218 S AVERILL AVE,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,33.7329371,-118.3073139
7459015006,2021,1371 W 12TH ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,42.11204770000001,-80.1124377
7459015007,2024,1368 W 13TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459015009,2019,1360 W 13TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459015011,2019,1352 W 13TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459015019,2019,1239 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,42.0606221,-87.9962443
7459015020,2019,1231 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,42.0606389,-87.99624469999999
7459015023,2019,1201 S PATTON AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,42.0615773,-87.9963622
7459016007,2019,1120 S DOLPHIN ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,33.7339805,-118.3063996
7459016011,2019,1145 S PATTON AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,33.7335599,-118.3059097
7459017010,2019,1004 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7352109,-118.3075695
7459017014,2019,1133 S DOLPHIN ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7338416,-118.3070128
7459017017,2023,1109 S DOLPHIN ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,45.5987737,-123.9416929
7459017019,2019,1367 W 10TH ST,LOS ANGELES,90732.0,2,15,15.0,201,2 units,39.7796737,-86.1845951
7459018004,2019,914 S AVERILL AVE,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,33.7358354,-118.3074956
7459018005,2019,902 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7359409,-118.3075051
7459018006,2019,1366 W 10TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,39.7805411,-86.1845791
7459018007,2019,1361 W 9TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,34.0493961,-118.2695458
7459018008,2019,1352 W 10TH ST,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,39.7798726,-86.1842368
7459018009,2019,1357 W 9TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,34.0493928,-118.2695385
7459018010,2019,1349 W 9TH ST,LOS ANGELES,90732.0,1,15,15.0,400,1 unit,34.0493863,-118.2695241
7459018012,2019,1341 W 9TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,34.0493798,-118.2695096
7459018014,2019,1333 W 9TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,34.0493733,-118.2694951
7459018016,2019,1325 W 9TH ST,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,34.0493668,-118.2694806
7459018019,2019,923 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7356632,-118.3060618
7459018023,2019,1321 W 9TH ST,LOS ANGELES,90732.0,6,15,15.0,500,5-10 units,34.0493636,-118.2694734
7459019001,2019,1380 W 9TH ST,LOS ANGELES,90732.0,5,15,15.0,500,5-10 units,34.0493275,-118.2701372
7459019002,2019,830 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7364531,-118.3075982
7459019003,2019,822 S AVERILL AVE,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,33.7365726,-118.3074379
7459019005,2019,1381 W 8TH ST,LOS ANGELES,90731.0,5,15,15.0,400,5-10 units,34.0507702,-118.2697637
7459019007,2019,1367 W 8TH ST,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,34.0507559,-118.2697306
7459019011,2019,1351 W 8TH ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,34.0507394,-118.2696927
7459019012,2019,1336 W 9TH ST,LOS ANGELES,90732.0,5,15,15.0,500,5-10 units,34.0492818,-118.2700365
7459019017,2019,1329 W 8TH ST,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,34.0507169,-118.2696406
7459019018,2019,1304 W 9TH ST,LOS ANGELES,90732.0,8,15,15.0,500,5-10 units,34.0488327,-118.269265
7459019020,2019,823 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7365691,-118.3058505
7459019021,2019,815 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7367041,-118.3058608
7459019023,2019,1305 W 8TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,34.0504615,-118.2692022
7459019024,2019,1350 W 9TH ST APT 1,LOS ANGELES,90732.0,15,15,15.0,500,11-49 units,41.06519309999999,-86.2364947
7459019026,2019,1322 W 9TH ST,LOS ANGELES,90732.0,15,15,15.0,500,11-49 units,34.0492833,-118.2697086
7459020002,2019,730 S AVERILL AVE,LOS ANGELES,90732.0,2,15,15.0,200,2 units,33.7373608,-118.3074956
7459020007,2019,1367 W 7TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,34.0530255,-118.2685911
7459020008,2019,1366 W 8TH ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,34.0504224,-118.2699507
7459020012,2019,1352 W 8TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,34.0504095,-118.2699208
7459020018,2019,1328 W 8TH ST,LOS ANGELES,90732.0,4,15,15.0,400,3-4 units,34.0503873,-118.2698697
7459020019,2019,1318 W 8TH ST,LOS ANGELES,90732.0,3,15,15.0,300,3-4 units,34.050338,-118.26973
7459020044,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020045,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020046,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020047,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020048,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020049,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020050,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020051,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459020052,2019,738 S AVERILL AVE,LOS ANGELES,90732.0,1,15,15.0,010E,1 unit,33.7371905,-118.3074353
7459021001,2019,1274 W 8TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,34.050023,-118.2690856
7459021003,2019,730 S PATTON AVE,LOS ANGELES,90731.0,6,15,15.0,500,5-10 units,33.7372795,-118.3053288
7459021004,2019,722 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.73747590000001,-118.3052578
7459021005,2019,708 S PATTON AVE,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,42.0722476,-87.99691039999999
7459021008,2019,1270 W 8TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,34.0500152,-118.2690679
7459021009,2019,1263 W 7TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,34.0524197,-118.2674153
7459021011,2019,1254 W 8TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.0499841,-118.2689967
7459021013,2019,1244 W 8TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.0499647,-118.2689522
7459021014,2019,1245 W 7TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,34.05227,-118.2671865
7459021015,2019,1236 W 8TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.0499492,-118.2689166
7459021016,2019,1237 W 7TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.05216000000001,-118.26697
7459021019,2019,1214 W 8TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,34.049773,-118.2683457
7459021022,2019,721 S WALKER AVE,LOS ANGELES,90731.0,2,15,15.0,400,2 units,35.4585468,-97.52151669999999
7459021023,2019,715 S WALKER AVE,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,35.4583587,-97.5215084
7459021025,2019,1281 W 7TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.0524478,-118.2674771
7459021026,2019,1255 W 7TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.0523499,-118.26738
7459022003,2019,830 S PATTON AVE,LOS ANGELES,90731.0,4,15,15.0,300,3-4 units,33.7364251,-118.3053091
7459022006,2019,1295 W 8TH ST,LOS ANGELES,90731.0,10,15,15.0,500,5-10 units,34.0505091,-118.2691595
7459022007,2019,1270 W 9TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,34.0488719,-118.2687919
7459022008,2019,1271 W 8TH ST,LOS ANGELES,90731.0,6,15,15.0,500,5-10 units,34.0504846,-118.2691029
7459022009,2019,1260 W 9TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,34.0488697,-118.2687867
7459022010,2019,1263 W 8TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,34.05046920000001,-118.2690672
7459022011,2019,1256 W 9TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,34.0487014,-118.268893
7459022012,2023,1255 W 8TH ST,LOS ANGELES,90731.0,1,15,15.0,400,1 unit,34.0504537,-118.2690315
7459022013,2019,1244 W 9TH ST,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,34.0486987,-118.2688868
7459022015,2019,1236 W 9TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,34.0486969,-118.2688827
7459022019,2019,1229 W 8TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,34.050285,-118.2686537
7459022021,2019,829 S WALKER AVE,LOS ANGELES,90731.0,3,15,15.0,400,3-4 units,35.4572475,-97.5217006
7459022022,2019,823 S WALKER AVE,LOS ANGELES,90731.0,8,15,15.0,500,5-10 units,35.4572997,-97.52170029999999
7459022025,2019,1222 W 9TH ST,LOS ANGELES,90731.0,6,15,15.0,500,5-10 units,34.0486023,-118.2685495
7459022033,2019,841 S WALKER AVE,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,35.4571432,-97.5217012
7459023004,2019,916 S PATTON AVE,LOS ANGELES,90731.0,5,15,15.0,500,5-10 units,33.7358653,-118.3053836
7459023008,2019,1271 W 9TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,34.048952,-118.2689702
7459023014,2019,1245 W 9TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,34.0492155,-118.2687906
7459023018,2022,1231 W 9TH ST,LOS ANGELES,90731.0,1,15,15.0,300,1 unit,34.0488094,-118.2686513
7459023020,2019,931 S WALKER AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,35.4563609,-97.5217057
7459023022,2019,911 S WALKER AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,35.4565345,-97.5217047
7459023023,2019,905 S WALKER AVE,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,35.4565871,-97.52170439999999
7459024002,2019,1237 W 10TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,39.7799127,-86.1829025
7459024008,2019,1055 S WALKER AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,35.4552626,-97.52119499999999
7459024009,2019,1041 S WALKER AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,35.4553945,-97.52119429999999
7459024010,2019,1033 S WALKER AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,35.455468,-97.5215869
7459024011,2019,1031 S WALKER AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,35.4554913,-97.5217107
7459025004,2019,1120 S PATTON AVE,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,33.7340026,-118.3053858
7459026020,2019,1222 ALDINE CT,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7329105,-118.3041596
7459027004,2019,1291 W 13TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7384064,-74.0014326
7459027007,2019,1271 W 13TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7384064,-74.0014326
7459027009,2019,1265 W 13TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7384064,-74.0014326
7459027015,2019,1243 W 13TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7384064,-74.0014326
7459027020,2019,1218 W 14TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7391413,-74.0010705
7459027021,2019,1202 W 14TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7391413,-74.0010705
7459028001,2019,1288 W 15TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,41.8615749,-87.658945
7459028010,2020,1265 W 14TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7391413,-74.0010705
7459028021,2019,1441 S WALKER AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,35.349125,-97.5214495
7459029004,2019,1522 S PATTON AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7302118,-118.3053905
7459029021,2019,1225 W 15TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,41.8613427,-87.6574953
7459029024,2019,1523 S WALKER AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,35.4507649,-97.5208265
7459029025,2019,1515 S WALKER AVE,LOS ANGELES,90731.0,2,15,15.0,200,2 units,35.4507649,-97.5208265
7459030001,2019,1285 W 16TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,39.7886456,-86.1848657
7459030009,2019,1227 W 16TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,39.7886494,-86.1836701
7459030016,2019,1258 W 17TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,33.7597144,-117.8844675
7460001004,2021,1511 W 16TH ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,39.7890301,-86.18857799999999
7460001009,2023,1539 W 16TH ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,39.7890309,-86.1888747
7460011003,2023,1359 W 17TH ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,33.7603601,-117.8867492
7460011016,2024,1330 W 18TH ST,LOS ANGELES,90732.0,2,15,15.0,200,2 units,41.8581163,-87.6601448
7460015012,2023,1341 W 21ST ST,LOS ANGELES,90732.0,1,15,15.0,200,1 unit,41.8539745,-87.660422
7460017002,2019,1285 W 24TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7502395,-74.0082975
7460017004,2019,1273 W 24TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7502395,-74.0082975
7460017005,2019,1267 W 24TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7502395,-74.0082975
7460017006,2019,1259 W 24TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7502395,-74.0082975
7460017009,2019,1247 W 24TH ST,LOS ANGELES,90731.0,3,15,15.0,300,3-4 units,40.7502395,-74.0082975
7460017010,2019,1239 W 24TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7502395,-74.0082975
7460017011,2019,1235 W 24TH ST,LOS ANGELES,90731.0,2,15,15.0,200,2 units,40.7502395,-74.0082975
7460017015,2019,1209 W 24TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,40.7502395,-74.0082975
7460017017,2019,2421 S WALKER AVE,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,35.4409838,-97.5214558
7460017018,2019,1206 W 25TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,34.0337057,-118.3136302
7460017025,2019,1252 W 25TH ST,LOS ANGELES,90731.0,4,15,15.0,400,3-4 units,34.0337057,-118.3136302
